YY,DD,MM,Seasons,Home team,Away team,Home ID,Away ID,End of regulation score,Home final score,Away final score,Winning team,Total score,Home odds 1,Away odds 1,Home odds 2,Away odds 2,Home odds 3,Away odds 3
2010,26,Mar,2009/2010,Houston Rockets,Los Angeles Clippers,HOU,LAC,,93,99,A,192,,,1.38,3.31,1.35,3.3
2010,25,Mar,2009/2010,Chicago Bulls,Miami Heat,CHI,MIA,,74,103,A,177,,,1.8,2.13,1.8,2.04
2010,25,Mar,2009/2010,Golden State Warriors,Memphis Grizzlies,GSW,MEM,,128,110,H,238,,,2.06,1.85,2.04,1.8
2010,25,Mar,2009/2010,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,,83,92,A,175,,,1.92,1.99,1.83,2
2010,24,Mar,2009/2010,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,,86,101,A,187,,,,,1.14,5.75
2010,24,Mar,2009/2010,New Orleans Pelicans,Cleveland Cavaliers,NOP,CLE,,92,105,A,197,,,3.1,1.43,3.2,1.37
2010,24,Mar,2009/2010,Oklahoma City Thunder,Houston Rockets,OKC,HOU,,122,104,H,226,,,1.33,3.64,1.29,3.7
2010,24,Mar,2009/2010,Brooklyn Nets,Sacramento Kings,BKN,SAC,,93,79,H,172,,,2.04,1.87,2.04,1.8
2010,24,Mar,2009/2010,Atlanta Hawks,Orlando Magic,ATL,ORL,,86,84,H,170,,,1.93,1.98,1.83,2
2010,24,Mar,2009/2010,Boston Celtics,Denver Nuggets,BOS,DEN,,113,99,H,212,,,1.55,2.64,1.57,2.54
2010,24,Mar,2009/2010,Charlotte Hornets,Minnesota Timberwolves,CHA,MIN,,108,95,H,203,,,1.17,5.98,1.14,5.75
2010,24,Mar,2009/2010,Indiana Pacers,Washington Wizards,IND,WAS,,99,82,H,181,,,1.28,4.13,1.26,4
2010,24,Mar,2009/2010,Toronto Raptors,Utah Jazz,TOR,UTA,,87,113,A,200,,,2.41,1.64,2.45,1.6
2010,23,Mar,2009/2010,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,,106,96,H,202,,,1.17,5.8,1.15,5.5
2010,23,Mar,2009/2010,Detroit Pistons,Indiana Pacers,DET,IND,,83,98,A,181,,,1.62,2.46,1.55,2.6
2010,23,Mar,2009/2010,New York Knicks,Denver Nuggets,NYK,DEN,,109,104,H,213,,,3.05,1.43,3,1.41
2010,23,Mar,2009/2010,Washington Wizards,Charlotte Hornets,WAS,CHA,82,86,95,A,181,,,3.35,1.38,3.2,1.37
2010,23,Mar,2009/2010,Golden State Warriors,Phoenix Suns,GSW,PHX,,131,133,A,264,,,2.72,1.52,2.7,1.5
2010,23,Mar,2009/2010,Sacramento Kings,Memphis Grizzlies,SAC,MEM,,85,102,A,187,,,2.18,1.77,2.1,1.76
2010,23,Mar,2009/2010,Utah Jazz,Boston Celtics,UTA,BOS,,110,97,H,207,,,1.52,2.73,1.5,2.7
2010,22,Mar,2009/2010,Chicago Bulls,Houston Rockets,CHI,HOU,,98,88,H,186,,,1.74,2.22,1.71,2.2
2010,22,Mar,2009/2010,Milwaukee Bucks,Atlanta Hawks,MIL,ATL,,98,95,H,193,,,1.52,2.72,1.47,2.75
2010,22,Mar,2009/2010,Minnesota Timberwolves,Toronto Raptors,MIN,TOR,,100,106,A,206,,,2.75,1.51,2.75,1.47
2010,23,Mar,2009/2010,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,,115,99,H,214,,,2.75,1.51,2.7,1.5
2010,22,Mar,2009/2010,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,,96,99,A,195,,,1.56,2.62,1.5,2.7
2010,22,Mar,2009/2010,Brooklyn Nets,Miami Heat,BKN,MIA,,89,99,A,188,,,3.18,1.41,3.15,1.38
2010,22,Mar,2009/2010,Philadelphia 76ers,Orlando Magic,PHI,ORL,,93,109,A,202,,,4.18,1.27,3.75,1.28
2010,22,Mar,2009/2010,Phoenix Suns,Portland Trail Blazers,PHX,POR,,93,87,H,180,,,1.38,3.31,1.34,3.35
2010,22,Mar,2009/2010,Los Angeles Lakers,Washington Wizards,LAL,WAS,,99,92,H,191,,,1.07,10.75,1.06,10
2010,21,Mar,2009/2010,Atlanta Hawks,San Antonio Spurs,ATL,SAS,105,119,114,H,233,,,1.67,2.36,1.6,2.45
2010,21,Mar,2009/2010,Cleveland Cavaliers,Detroit Pistons,CLE,DET,,104,79,H,183,,,1.08,9.65,1.07,9
2010,21,Mar,2009/2010,Los Angeles Clippers,Sacramento Kings,LAC,SAC,,89,102,A,191,,,1.51,2.77,1.41,3
2010,21,Mar,2009/2010,Indiana Pacers,Oklahoma City Thunder,IND,OKC,,121,101,H,222,,,2.71,1.53,2.75,1.47
2010,21,Mar,2009/2010,New York Knicks,Houston Rockets,NYK,HOU,,112,116,A,228,,,2.36,1.67,2.4,1.62
2010,21,Mar,2009/2010,Dallas Mavericks,Boston Celtics,DAL,BOS,,93,102,A,195,,,1.59,2.52,1.55,2.6
2010,21,Mar,2009/2010,Denver Nuggets,Milwaukee Bucks,DEN,MIL,,97,102,A,199,,,1.17,5.98,1.12,6.25
2010,21,Mar,2009/2010,Utah Jazz,New Orleans Pelicans,UTA,NOP,,106,86,H,192,,,1.17,5.98,1.18,5.25
2010,20,Mar,2009/2010,Memphis Grizzlies,Golden State Warriors,MEM,GSW,,123,107,H,230,,,1.21,5.04,1.2,4.75
2010,20,Mar,2009/2010,Brooklyn Nets,Toronto Raptors,BKN,TOR,,90,100,A,190,,,2.59,1.56,2.7,1.5
2010,20,Mar,2009/2010,Miami Heat,Charlotte Hornets,MIA,CHA,,77,71,H,148,,,1.43,3.1,1.37,3.2
2010,20,Mar,2009/2010,Philadelphia 76ers,Chicago Bulls,PHI,CHI,,84,98,A,182,,,1.65,2.38,1.5,2.7
2010,20,Mar,2009/2010,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,,104,96,H,200,,,1.03,17.5,1.03,15.5
2010,20,Mar,2009/2010,Phoenix Suns,Utah Jazz,PHX,UTA,,110,100,H,210,,,1.43,3.05,1.43,2.9
2010,20,Mar,2009/2010,Portland Trail Blazers,Washington Wizards,POR,WAS,,76,74,H,150,,,1.1,8.6,1.08,8.5
2010,20,Mar,2009/2010,Sacramento Kings,Milwaukee Bucks,SAC,MIL,95,108,114,A,222,,,2.36,1.67,2.4,1.62
2010,19,Mar,2009/2010,Houston Rockets,Boston Celtics,HOU,BOS,,87,94,A,181,,,2.1,1.83,2.1,1.76
2010,19,Mar,2009/2010,San Antonio Spurs,Golden State Warriors,SAS,GSW,,147,116,H,263,,,1.12,7.18,1.09,8
2010,19,Mar,2009/2010,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,,85,92,A,177,,,6.9,1.13,7.5,1.1
2010,19,Mar,2009/2010,Atlanta Hawks,Charlotte Hornets,ATL,CHA,84,93,92,H,185,,,1.52,2.72,1.45,2.8
2010,19,Mar,2009/2010,New York Knicks,Philadelphia 76ers,NYK,PHI,,92,88,H,180,,,1.65,2.4,1.6,2.45
2010,19,Mar,2009/2010,Indiana Pacers,Detroit Pistons,IND,DET,,106,102,H,208,,,1.8,2.13,1.71,2.2
2010,19,Mar,2009/2010,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,,89,115,A,204,,,2.04,1.87,2.04,1.8
2010,19,Mar,2009/2010,Denver Nuggets,New Orleans Pelicans,DEN,NOP,,93,80,H,173,,,1.04,15,1.03,15
2010,18,Mar,2009/2010,Miami Heat,Orlando Magic,MIA,ORL,95,102,108,A,210,,,2.36,1.67,2.25,1.68
2010,18,Mar,2009/2010,Golden State Warriors,New Orleans Pelicans,GSW,NOP,,131,121,H,252,,,1.63,2.44,1.58,2.5
2010,18,Mar,2009/2010,Los Angeles Clippers,Milwaukee Bucks,LAC,MIL,,101,93,H,194,,,2.62,1.56,2.7,1.5
2010,18,Mar,2009/2010,Utah Jazz,Minnesota Timberwolves,UTA,MIN,,122,100,H,222,,,1.03,20,1.03,15
2010,17,Mar,2009/2010,Dallas Mavericks,Chicago Bulls,DAL,CHI,,113,106,H,219,,,1.07,11.25,1.06,10.5
2010,17,Mar,2009/2010,Houston Rockets,Memphis Grizzlies,HOU,MEM,,107,94,H,201,,,1.63,2.43,1.6,2.45
2010,17,Mar,2009/2010,Orlando Magic,San Antonio Spurs,ORL,SAS,,110,84,H,194,,,1.31,3.85,1.29,3.7
2010,17,Mar,2009/2010,Boston Celtics,New York Knicks,BOS,NYK,,109,97,H,206,,,1.22,4.93,1.23,4.25
2010,17,Mar,2009/2010,Charlotte Hornets,Oklahoma City Thunder,CHA,OKC,,100,92,H,192,,,2.11,1.81,2.1,1.76
2010,17,Mar,2009/2010,Cleveland Cavaliers,Indiana Pacers,CLE,IND,,99,94,H,193,,,1.06,12.5,1.03,15.5
2010,17,Mar,2009/2010,Philadelphia 76ers,Brooklyn Nets,PHI,BKN,,108,97,H,205,,,1.45,2.97,1.41,3
2010,17,Mar,2009/2010,Toronto Raptors,Atlanta Hawks,TOR,ATL,,106,105,H,211,,,1.65,2.39,1.66,2.29
2010,17,Mar,2009/2010,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,,152,114,H,266,,,1.09,9.16,1.06,10
2010,17,Mar,2009/2010,Sacramento Kings,Los Angeles Lakers,SAC,LAL,,99,106,A,205,,,3.01,1.44,3,1.41
2010,17,Mar,2009/2010,Denver Nuggets,Washington Wizards,DEN,WAS,,97,87,H,184,,,1.05,13,1.03,15
2010,16,Mar,2009/2010,Memphis Grizzlies,Chicago Bulls,MEM,CHI,,104,97,H,201,,,1.19,5.42,1.18,5.25
2010,16,Mar,2009/2010,Brooklyn Nets,Atlanta Hawks,BKN,ATL,,84,108,A,192,,,3.01,1.44,2.9,1.43
2010,16,Mar,2009/2010,Detroit Pistons,Cleveland Cavaliers,DET,CLE,,101,113,A,214,,,5.61,1.18,5.5,1.15
2010,16,Mar,2009/2010,Miami Heat,San Antonio Spurs,MIA,SAS,,76,88,A,164,,,1.86,2.04,1.83,2
2010,16,Mar,2009/2010,Indiana Pacers,Charlotte Hornets,IND,CHA,,99,94,H,193,,,2.14,1.79,2.1,1.76
2010,16,Mar,2009/2010,Golden State Warriors,Los Angeles Lakers,GSW,LAL,,121,124,A,245,,,3.73,1.32,3.6,1.31
2010,16,Mar,2009/2010,Los Angeles Clippers,New Orleans Pelicans,LAC,NOP,,100,108,A,208,,,1.75,2.2,1.83,2
2010,16,Mar,2009/2010,Utah Jazz,Washington Wizards,UTA,WAS,,112,89,H,201,,,1.14,6.41,1.1,7.25
2010,15,Mar,2009/2010,Houston Rockets,Denver Nuggets,HOU,DEN,,125,123,H,248,,,2.27,1.71,2.2,1.71
2010,15,Mar,2009/2010,Boston Celtics,Detroit Pistons,BOS,DET,,119,93,H,212,,,1.2,5.23,1.2,4.75
2010,15,Mar,2009/2010,Philadelphia 76ers,New York Knicks,PHI,NYK,,84,94,A,178,,,1.67,2.36,1.58,2.5
2010,15,Mar,2009/2010,Phoenix Suns,New Orleans Pelicans,PHX,NOP,,120,106,H,226,,,1.23,4.76,1.19,5
2010,15,Mar,2009/2010,Portland Trail Blazers,Toronto Raptors,POR,TOR,,109,98,H,207,,,1.22,4.84,1.22,4.5
2010,15,Mar,2009/2010,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,,114,100,H,214,,,1.27,4.19,1.25,4.2
2010,14,Mar,2009/2010,Oklahoma City Thunder,Utah Jazz,OKC,UTA,,119,111,H,230,,,1.81,2.12,1.64,2.35
2010,14,Mar,2009/2010,Miami Heat,Philadelphia 76ers,MIA,PHI,,104,91,H,195,,,1.33,3.64,1.31,3.6
2010,14,Mar,2009/2010,Orlando Magic,Charlotte Hornets,ORL,CHA,,89,96,A,185,,,1.22,4.93,1.18,5.25
2010,14,Mar,2009/2010,Cleveland Cavaliers,Boston Celtics,CLE,BOS,,104,93,H,197,,,1.29,4.05,1.28,3.75
2010,14,Mar,2009/2010,Milwaukee Bucks,Indiana Pacers,MIL,IND,,98,94,H,192,,,1.18,5.65,1.15,5.5
2010,14,Mar,2009/2010,Golden State Warriors,Toronto Raptors,GSW,TOR,,124,112,H,236,,,2.02,1.88,,
2010,14,Mar,2009/2010,Dallas Mavericks,New York Knicks,DAL,NYK,,94,128,A,222,,,1.13,6.69,,
2010,14,Mar,2009/2010,Houston Rockets,Brooklyn Nets,HOU,BKN,,116,108,H,224,,,1.17,5.8,,
2010,14,Mar,2009/2010,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,,118,88,H,206,,,1.1,8.61,,
2010,14,Mar,2009/2010,Memphis Grizzlies,Denver Nuggets,MEM,DEN,,108,125,A,233,,,2.23,1.74,,
2010,13,Mar,2009/2010,Atlanta Hawks,Detroit Pistons,ATL,DET,,112,99,H,211,,,1.11,8.03,,
2010,13,Mar,2009/2010,Washington Wizards,Orlando Magic,WAS,ORL,,95,109,A,204,,,8.94,1.1,,
2010,13,Mar,2009/2010,Sacramento Kings,Portland Trail Blazers,SAC,POR,,94,110,A,204,,,1.95,1.95,2.04,1.8
2010,13,Mar,2009/2010,Phoenix Suns,Los Angeles Lakers,PHX,LAL,,96,102,A,198,,,2.04,1.87,2.15,1.74
2010,13,Mar,2009/2010,Milwaukee Bucks,Utah Jazz,MIL,UTA,,95,87,H,182,,,1.95,1.95,1.86,1.95
2010,13,Mar,2009/2010,Detroit Pistons,Washington Wizards,DET,WAS,,101,87,H,188,,,1.44,3.01,1.37,3.2
2010,13,Mar,2009/2010,Memphis Grizzlies,New York Knicks,MEM,NYK,,119,112,H,231,,,1.34,3.61,1.31,3.6
2010,13,Mar,2009/2010,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,,85,103,A,188,,,2.72,1.52,2.7,1.5
2010,13,Mar,2009/2010,New Orleans Pelicans,Denver Nuggets,NOP,DEN,,95,102,A,197,,,2.72,1.52,2.8,1.45
2010,13,Mar,2009/2010,Oklahoma City Thunder,Brooklyn Nets,OKC,BKN,,104,102,H,206,,,1.13,6.83,1.12,6.25
2010,12,Mar,2009/2010,Boston Celtics,Indiana Pacers,BOS,IND,,122,103,H,225,,,1.2,5.31,1.2,4.75
2010,12,Mar,2009/2010,Miami Heat,Chicago Bulls,MIA,CHI,,108,95,H,203,,,1.12,7.38,1.11,6.75
2010,12,Mar,2009/2010,Charlotte Hornets,Los Angeles Clippers,CHA,LAC,,106,98,H,204,,,1.17,5.98,1.18,5.25
2010,12,Mar,2009/2010,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,,95,100,A,195,,,4.09,1.28,3.7,1.29
2010,12,Mar,2009/2010,Golden State Warriors,Portland Trail Blazers,GSW,POR,,105,110,A,215,,,2.73,1.52,2.8,1.45
2010,12,Mar,2009/2010,Orlando Magic,Chicago Bulls,ORL,CHI,,111,82,H,193,,,1.08,9.65,1.09,8
2010,11,Mar,2009/2010,Washington Wizards,Atlanta Hawks,WAS,ATL,,99,105,A,204,,,3.69,1.33,3.45,1.32
2010,11,Mar,2009/2010,Sacramento Kings,Toronto Raptors,SAC,TOR,,113,90,H,203,,,2.2,1.75,2.1,1.76
2010,11,Mar,2009/2010,Dallas Mavericks,Brooklyn Nets,DAL,BKN,,96,87,H,183,,,1.13,6.97,1.13,6
2010,11,Mar,2009/2010,San Antonio Spurs,New York Knicks,SAS,NYK,,97,87,H,184,,,1.23,4.76,1.22,4.5
2010,11,Mar,2009/2010,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,,102,110,A,212,,,3.93,1.3,3.65,1.3
2010,11,Mar,2009/2010,Oklahoma City Thunder,New Orleans Pelicans,OKC,NOP,,98,83,H,181,,,1.33,3.69,1.31,3.6
2010,10,Mar,2009/2010,Boston Celtics,Memphis Grizzlies,BOS,MEM,,91,111,A,202,,,1.56,2.62,1.55,2.6
2010,11,Mar,2009/2010,Detroit Pistons,Utah Jazz,DET,UTA,,104,115,A,219,,,3.01,1.44,3,1.41
2010,10,Mar,2009/2010,Miami Heat,Los Angeles Clippers,MIA,LAC,,108,97,H,205,,,1.17,5.8,1.15,5.5
2010,10,Mar,2009/2010,Philadelphia 76ers,Charlotte Hornets,PHI,CHA,,87,102,A,189,,,2.08,1.84,2,1.83
2010,10,Mar,2009/2010,Los Angeles Lakers,Toronto Raptors,LAL,TOR,,109,107,H,216,,,1.12,7.11,1.11,7
2010,10,Mar,2009/2010,Portland Trail Blazers,Sacramento Kings,POR,SAC,,88,81,H,169,,,1.24,4.61,1.27,3.9
2010,10,Mar,2009/2010,Chicago Bulls,Utah Jazz,CHI,UTA,,108,132,A,240,,,2.4,1.65,2.45,1.6
2010,10,Mar,2009/2010,Milwaukee Bucks,Boston Celtics,MIL,BOS,,86,84,H,170,,,1.93,1.97,1.86,1.95
2010,9,Mar,2009/2010,Charlotte Hornets,Miami Heat,CHA,MIA,,83,78,H,161,,,1.59,2.52,1.62,2.4
2010,9,Mar,2009/2010,Indiana Pacers,Philadelphia 76ers,IND,PHI,,107,96,H,203,,,1.75,2.2,1.74,2.15
2010,9,Mar,2009/2010,Orlando Magic,Los Angeles Clippers,ORL,LAC,,113,87,H,200,,,1.11,8.03,1.09,8
2010,9,Mar,2009/2010,Washington Wizards,Houston Rockets,WAS,HOU,,88,96,A,184,,,2.52,1.59,2.45,1.6
2010,9,Mar,2009/2010,Memphis Grizzlies,Brooklyn Nets,MEM,BKN,,107,101,H,208,,,1.23,4.76,1.22,4.5
2010,9,Mar,2009/2010,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,,112,125,A,237,,,3.52,1.35,3.4,1.33
2010,9,Mar,2009/2010,New Orleans Pelicans,Golden State Warriors,NOP,GSW,,135,131,H,266,,,1.38,3.35,1.34,3.35
2010,9,Mar,2009/2010,New York Knicks,Atlanta Hawks,NYK,ATL,,99,98,H,197,,,3.14,1.42,3.4,1.33
2010,9,Mar,2009/2010,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,,97,95,H,192,,,1.36,3.48,1.28,3.75
2010,8,Mar,2009/2010,Denver Nuggets,Portland Trail Blazers,DEN,POR,,118,106,H,224,,,1.38,3.35,1.32,3.5
2010,8,Mar,2009/2010,Sacramento Kings,Oklahoma City Thunder,SAC,OKC,,102,108,A,210,,,2.49,1.61,2.45,1.6
2010,8,Mar,2009/2010,Boston Celtics,Washington Wizards,BOS,WAS,,86,83,H,169,,,1.1,8.94,1.1,7.5
2010,7,Mar,2009/2010,Detroit Pistons,Houston Rockets,DET,HOU,102,110,107,H,217,,,2.15,1.79,2.1,1.76
2010,7,Mar,2009/2010,Orlando Magic,Los Angeles Lakers,ORL,LAL,,96,94,H,190,,,1.77,2.18,1.74,2.15
2010,7,Mar,2009/2010,Toronto Raptors,Philadelphia 76ers,TOR,PHI,,101,114,A,215,,,1.34,3.56,1.32,3.5
2010,7,Mar,2009/2010,Phoenix Suns,Indiana Pacers,PHX,IND,,113,105,H,218,,,1.08,10.25,1.07,9
2010,7,Mar,2009/2010,Utah Jazz,Los Angeles Clippers,UTA,LAC,,107,85,H,192,,,1.06,12.5,1.06,10.5
2010,7,Mar,2009/2010,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,,92,85,H,177,,,2.35,1.67,2.29,1.66
2010,7,Mar,2009/2010,Chicago Bulls,Dallas Mavericks,CHI,DAL,,116,122,A,238,,,1.99,1.92,2,1.83
2010,7,Mar,2009/2010,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,,92,102,A,194,,,2.02,1.88,2,1.83
2010,7,Mar,2009/2010,Minnesota Timberwolves,Houston Rockets,MIN,HOU,,98,112,A,210,,,2.44,1.63,2.45,1.6
2010,6,Mar,2009/2010,Miami Heat,Atlanta Hawks,MIA,ATL,,100,94,H,194,,,1.85,2.06,1.8,2.04
2010,6,Mar,2009/2010,New York Knicks,Brooklyn Nets,NYK,BKN,,93,113,A,206,,,1.29,4.05,1.26,4
2010,6,Mar,2009/2010,Charlotte Hornets,Golden State Warriors,CHA,GSW,,101,90,H,191,,,1.14,6.34,1.15,5.5
2010,6,Mar,2009/2010,Los Angeles Clippers,Oklahoma City Thunder,LAC,OKC,,87,104,A,191,,,2.62,1.56,2.7,1.5
2010,6,Mar,2009/2010,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,,102,91,H,193,,,1.22,4.84,1.26,4
2010,6,Mar,2009/2010,Denver Nuggets,Indiana Pacers,DEN,IND,,122,114,H,236,,,1.14,6.34,1.15,5.5
2010,6,Mar,2009/2010,Dallas Mavericks,Sacramento Kings,DAL,SAC,,108,100,H,208,,,1.25,4.46,1.23,4.25
2010,6,Mar,2009/2010,Brooklyn Nets,Orlando Magic,BKN,ORL,,87,97,A,184,,,6.69,1.13,5.5,1.15
2010,5,Mar,2009/2010,Atlanta Hawks,Golden State Warriors,ATL,GSW,,127,122,H,249,,,1.08,10.25,1.05,12.25
2010,5,Mar,2009/2010,Charlotte Hornets,Los Angeles Lakers,CHA,LAL,,98,83,H,181,,,2.43,1.63,2.5,1.58
2010,5,Mar,2009/2010,Cleveland Cavaliers,Detroit Pistons,CLE,DET,,99,92,H,191,,,1.08,10.25,1.08,8.5
2010,5,Mar,2009/2010,Philadelphia 76ers,Boston Celtics,PHI,BOS,,86,96,A,182,,,3.12,1.42,3,1.41
2010,5,Mar,2009/2010,Toronto Raptors,New York Knicks,TOR,NYK,,102,96,H,198,,,1.28,4.13,1.25,4.2
2010,5,Mar,2009/2010,Washington Wizards,Milwaukee Bucks,WAS,MIL,,74,102,A,176,,,2.47,1.61,2.54,1.57
2010,5,Mar,2009/2010,Phoenix Suns,Utah Jazz,PHX,UTA,,108,116,A,224,,,1.84,2.08,1.83,2
2010,5,Mar,2009/2010,Chicago Bulls,Memphis Grizzlies,CHI,MEM,,96,105,A,201,,,1.45,2.97,1.4,3.05
2010,5,Mar,2009/2010,Miami Heat,Los Angeles Lakers,MIA,LAL,99,114,111,H,225,,,2.52,1.6,2.7,1.5
2010,4,Mar,2009/2010,Los Angeles Clippers,Phoenix Suns,LAC,PHX,,101,127,A,228,,,2.44,1.63,2.29,1.66
2010,4,Mar,2009/2010,Portland Trail Blazers,Indiana Pacers,POR,IND,,102,79,H,181,,,1.21,5,1.23,4.25
2010,4,Mar,2009/2010,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,,119,90,H,209,,,1.36,3.44,1.31,3.6
2010,4,Mar,2009/2010,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,,112,109,H,221,,,1.05,13,1.04,12.5
2010,4,Mar,2009/2010,Houston Rockets,Sacramento Kings,HOU,SAC,,81,84,A,165,,,1.29,4.01,1.33,3.4
2010,4,Mar,2009/2010,Milwaukee Bucks,Washington Wizards,MIL,WAS,,100,87,H,187,,,1.19,5.54,1.14,5.75
2010,4,Mar,2009/2010,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,,100,104,A,204,,,1.77,2.18,1.76,2.1
2010,3,Mar,2009/2010,Boston Celtics,Charlotte Hornets,BOS,CHA,,104,80,H,184,,,1.56,2.62,1.43,2.9
2010,3,Mar,2009/2010,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,,92,111,A,203,,,5.65,1.18,5.25,1.18
2010,3,Mar,2009/2010,New York Knicks,Detroit Pistons,NYK,DET,,128,104,H,232,,,1.59,2.52,1.58,2.5
2010,3,Mar,2009/2010,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,,112,93,H,205,,,1.22,4.93,1.22,4.5
2010,3,Mar,2009/2010,Orlando Magic,Golden State Warriors,ORL,GSW,,117,90,H,207,,,1.04,15,1.04,13.5
2010,3,Mar,2009/2010,Los Angeles Lakers,Indiana Pacers,LAL,IND,,122,99,H,221,,,1.1,8.94,1.11,6.75
2010,3,Mar,2009/2010,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,,113,107,H,220,,,1.14,6.34,1.13,6
2010,2,Mar,2009/2010,Detroit Pistons,Boston Celtics,DET,BOS,,100,105,A,205,,,2.72,1.52,2.8,1.45
2010,2,Mar,2009/2010,Miami Heat,Golden State Warriors,MIA,GSW,,110,106,H,216,,,1.15,6.16,1.14,5.75
2010,2,Mar,2009/2010,Los Angeles Clippers,Utah Jazz,LAC,UTA,,108,104,H,212,,,3.31,1.38,3.1,1.4
2010,2,Mar,2009/2010,Phoenix Suns,Denver Nuggets,PHX,DEN,,101,85,H,186,,,1.72,2.25,1.68,2.25
2010,2,Mar,2009/2010,Houston Rockets,Toronto Raptors,HOU,TOR,,116,92,H,208,,,1.44,3.01,1.4,3.1
2010,2,Mar,2009/2010,Chicago Bulls,Atlanta Hawks,CHI,ATL,,92,116,A,208,,,1.81,2.12,1.74,2.15
2010,2,Mar,2009/2010,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,,93,103,A,196,,,1.94,1.96,1.83,2
2010,2,Mar,2009/2010,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,,92,106,A,198,,,2.2,1.75,2.25,1.68
2010,1,Mar,2009/2010,Charlotte Hornets,Dallas Mavericks,CHA,DAL,,84,89,A,173,,,1.8,2.13,1.74,2.15
2010,1,Mar,2009/2010,Cleveland Cavaliers,New York Knicks,CLE,NYK,,124,93,H,217,,,1.12,7.38,1.12,6.25
2010,1,Mar,2009/2010,Philadelphia 76ers,Orlando Magic,PHI,ORL,,105,126,A,231,,,2.52,1.59,2.54,1.57
2010,1,Mar,2009/2010,Dallas Mavericks,New Orleans Pelicans,DAL,NOP,,108,100,H,208,,,1.3,3.93,1.25,4.2
2010,1,Mar,2009/2010,Sacramento Kings,Los Angeles Clippers,SAC,LAC,,97,92,H,189,,,1.68,2.34,1.64,2.35
2010,28,Feb,2009/2010,Oklahoma City Thunder,Toronto Raptors,OKC,TOR,,119,99,H,218,,,1.29,3.97,1.3,3.65
2010,28,Feb,2009/2010,Orlando Magic,Miami Heat,ORL,MIA,,96,80,H,176,,,1.07,11,1.07,9.5
2010,28,Feb,2009/2010,Atlanta Hawks,Milwaukee Bucks,ATL,MIL,92,106,102,H,208,,,1.3,3.89,1.25,4.2
2010,28,Feb,2009/2010,Brooklyn Nets,Washington Wizards,BKN,WAS,,85,89,A,174,,,2.04,1.87,2.04,1.8
2010,28,Feb,2009/2010,Los Angeles Lakers,Denver Nuggets,LAL,DEN,,95,89,H,184,,,1.36,3.44,1.37,3.2
2010,28,Feb,2009/2010,San Antonio Spurs,Phoenix Suns,SAS,PHX,,113,110,H,223,,,1.61,2.49,1.55,2.6
2010,28,Feb,2009/2010,Golden State Warriors,Detroit Pistons,GSW,DET,,95,88,H,183,,,1.61,2.49,1.57,2.54
2010,28,Feb,2009/2010,Utah Jazz,Houston Rockets,UTA,HOU,,133,110,H,243,,,1.19,5.35,1.18,5.25
2010,28,Feb,2009/2010,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,,91,110,A,201,,,2.52,1.59,2.45,1.6
2010,27,Feb,2009/2010,New York Knicks,Memphis Grizzlies,NYK,MEM,,109,120,A,229,,,2.22,1.74,2.2,1.71
2010,27,Feb,2009/2010,Indiana Pacers,Chicago Bulls,IND,CHI,,100,90,H,190,,,1.83,2.09,1.71,2.2
2010,27,Feb,2009/2010,Miami Heat,Milwaukee Bucks,MIA,MIL,,71,94,A,165,,,1.81,2.11,1.83,2
2010,27,Feb,2009/2010,Boston Celtics,Brooklyn Nets,BOS,BKN,,96,104,A,200,,,1.12,7.04,1.14,5.75
2010,27,Feb,2009/2010,Los Angeles Lakers,Philadelphia 76ers,LAL,PHI,,99,90,H,189,,,1.14,6.48,1.13,6
2010,27,Feb,2009/2010,Sacramento Kings,Utah Jazz,SAC,UTA,,103,99,H,202,,,3.85,1.31,3.5,1.32
2010,27,Feb,2009/2010,New Orleans Pelicans,Orlando Magic,NOP,ORL,,100,93,H,193,,,2.62,1.56,2.7,1.5
